NVTA,Health Care,Medical Specialities,1860,\N,\N,13.74,\N,-0.66,-0.47,-0.45,-0.4,-0.47,\N,\N,\N,2019-07-06 13:45:37
INVH,Finance,Real Estate,14210,\N,\N,8.29,\N,-0.03,-0.03,0,0.05,0.04,\N,\N,\N,2019-07-06 13:45:51
IO,Energy,Oil & Gas Production,102.85,\N,\N,0.64,\N,-1.44,-1.86,-0.54,-1.38,-1.52,\N,\N,\N,2019-07-06 13:46:06
IQV,Health Care,Biotechnology: Commercial Physical & Biological Re,30400,\N,\N,3.01,\N,0.32,0.29,0.29,0.34,0.29,\N,\N,\N,2019-07-06 13:46:20
IRM,Consumer Services,Real Estate Investment Trusts,8860,\N,\N,2.14,\N,0.16,0.33,0.23,0.55,0.1,\N,\N,\N,2019-07-06 13:46:33
IRS,Consumer Services,Homebuilding,537.01,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
ICL,Basic Industries,Agricultural Chemicals,6660,\N,\N,1.2,\N,0.73,0.08,0.1,0.06,0.11,\N,\N,\N,2019-07-06 13:46:49
STAR      ,Consumer Services,Real Estate Investment Trusts,763.39,\N,\N,0,\N,0.35,0.54,-0.28,-1.7,-0.26,\N,\N,\N,2019-07-06 13:47:02
ITCB,Finance,Commercial Banks,4000,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
ITUB,Finance,Major Banks,90120,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
ITT,Capital Goods,Fluid Controls,5550,\N,\N,2.09,\N,1.14,0.79,1.25,0.59,0.8,\N,\N,\N,2019-07-06 13:47:19
JPM,Finance,Major Banks,349570,\N,\N,3.51,\N,2.37,2.29,2.34,1.98,2.65,\N,\N,\N,2019-07-06 13:47:33
JAX,Consumer Services,Restaurants,159.44,\N,\N,0.64,\N,0.11,0.14,-0.04,0.06,0.26,\N,\N,\N,2019-07-06 13:47:48
JILL,Consumer Non-Durables,Apparel,73.64,\N,\N,0.13,\N,0.26,0.23,0.15,0.05,0.1,\N,\N,\N,2019-07-06 13:48:04
JCP,Consumer Services,Department/Specialty Retail Stores,338.51,\N,\N,0.03,\N,-0.25,-0.32,-0.48,0.24,-0.48,\N,\N,\N,2019-07-06 13:48:18
SJM,Consumer Non-Durables,Packaged Foods,13710,\N,\N,1.74,\N,1.64,1.17,1.66,1.07,0.63,\N,\N,\N,2019-07-06 13:48:33
JBL,Technology,Electrical Products,4670,\N,\N,0.2,\N,0.25,-0.34,0.76,0.43,0.28,\N,\N,\N,2019-07-06 13:48:47
JEC,Basic Industries,Military/Government/Technical,11250,\N,\N,0.7,\N,0.34,1.05,-0.16,0.86,0.41,\N,\N,\N,2019-07-06 13:49:17
JAG,Energy,Oil & Gas Production,1710,\N,\N,3.24,\N,-0.18,0.21,-0.12,0.87,-0.44,\N,\N,\N,2019-07-06 13:49:31
JHX,Capital Goods,Building Materials,5950,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,'decimal' codec can't encode character u'u2014' in position 0: invalid decimal Unicode string,\N
JHG,Finance,Investment Managers,4080,\N,\N,1.92,\N,0.82,0.7,0.55,0.54,0.48,\N,\N,\N,2019-07-06 13:49:59
JBGS,Consumer Services,Real Estate Investment Trusts,5330,\N,\N,8.06,\N,-0.04,0.17,0.19,0.01,0.2,\N,\N,\N,2019-07-06 13:50:13
JEF,Finance,Investment Bankers/Brokers/Service,5380,\N,\N,1.19,\N,-0.74,0.34,2.03,0.55,0.14,\N,\N,\N,2019-07-06 13:50:26
JELD,Basic Industries,Forest Products,2080,\N,\N,0.49,\N,0.37,0.33,0.27,0.39,0.16,\N,\N,\N,2019-07-06 13:50:40
JCAP,Consumer Services,Real Estate Investment Trusts,455.21,\N,\N,12.8,\N,0.12,0.4,0.57,0.87,0.35,\N,\N,\N,2019-07-06 13:50:52
JT,Technology,Computer Software: Programming\, Data Processing,676.56,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
JKS,Technology,Semiconductors,825.38,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
JMP,Finance,Investment Bankers/Brokers/Service,83.35,\N,\N,0.61,\N,-0.01,-0.09,0.01,-0.01,0.24,\N,\N,\N,2019-07-06 13:51:07
JBT,Technology,Industrial Machinery/Components,3650,\N,\N,2.02,\N,0.04,1.04,0.82,1.34,0.61,\N,\N,\N,2019-07-06 13:51:20
JNJ,Health Care,Major Pharmaceuticals,382970,\N,\N,4.57,\N,1.6,1.45,1.44,1.12,1.39,\N,\N,\N,2019-07-06 13:51:35
JCI,Consumer Services,Other Consumer Services,36440,\N,\N,1.18,\N,0.47,0.78,0.83,0.39,0.57,\N,\N,\N,2019-07-06 13:51:50
JLL,Finance,Real Estate,6230,\N,\N,0.79,\N,0.88,2.35,2.93,4.37,0.46,\N,\N,\N,2019-07-06 13:52:04
JMEI,Consumer Services,Other Specialty Stores,318.88,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
JMIA,Consumer Services,Catalog/Specialty Distribution,1960,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
JNPR,Technology,Computer Communications Equipment,9060,\N,\N,2.06,\N,0.1,0.33,0.64,0.55,0.09,\N,\N,\N,2019-07-06 13:52:19
JP,Consumer Services,Other Consumer Services,77.91,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
JE,Public Utilities,Oil/Gas Transmission,610.01,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
LRN,Consumer Services,Other Consumer Services,1140,\N,\N,1.27,\N,0.32,0.23,-0.22,0.59,0.44,\N,\N,\N,2019-07-06 13:52:35
KAI,Technology,Industrial Machinery/Components,994.97,\N,\N,1.56,\N,0.96,1.08,1.64,1.61,0.96,\N,\N,\N,2019-07-06 13:52:48
KDMN,Health Care,Major Pharmaceuticals,213.64,\N,\N,253.69,\N,-0.27,0.24,-0.13,-0.37,0.02,\N,\N,\N,2019-07-06 13:53:02
KAMN,Consumer Durables,Industrial Specialties,1740,\N,\N,0.95,\N,0.5,0.53,0.05,0.84,0.5,\N,\N,\N,2019-07-06 13:53:17
KSU,Transportation,Railroads,11860,\N,\N,4.5,\N,1.4,1.45,1.7,1.59,1.02,\N,\N,\N,2019-07-06 13:53:30
KAR,Consumer Durables,Automotive Aftermarket,8200,\N,\N,0.86,\N,0.66,0.69,0.57,0.5,0.58,\N,\N,\N,2019-07-06 13:54:00
KB,Finance,Commercial Banks,15150,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
KBH,Capital Goods,Homebuilding,2080,\N,\N,0.51,\N,-0.82,0.57,0.87,0.96,0.31,\N,\N,\N,2019-07-06 13:54:15
KBR,Basic Industries,Military/Government/Technical,3460,\N,\N,0.68,\N,0.97,0.3,0.41,0.31,0.28,\N,\N,\N,2019-07-06 13:54:30
FRAC,Energy,Oilfield Services/Equipment,727.43,\N,\N,0.34,\N,-0.07,0.27,0.28,0.06,-0.21,\N,\N,\N,2019-07-06 13:54:43
K,Consumer Non-Durables,Packaged Foods,18570,\N,\N,1.39,\N,1.27,1.71,1.09,-0.24,0.82,\N,\N,\N,2019-07-06 13:54:57
KEM,Capital Goods,Electrical Products,1040,\N,\N,0.81,\N,0.04,0.6,0.63,0.69,1.58,\N,\N,\N,2019-07-06 13:55:11
KMPR,Finance,Property-Casualty Insurers,5840,\N,\N,1.42,\N,1.02,0.73,1.4,0.1,2.35,\N,\N,\N,2019-07-06 13:55:25
KMT,Capital Goods,Industrial Machinery/Components,2850,\N,\N,1.19,\N,0.61,0.83,0.68,0.66,0.82,\N,\N,\N,2019-07-06 13:55:39
KW,Finance,Real Estate,2960,\N,\N,3.84,\N,-0.02,0.77,0.09,0.21,-0.04,\N,\N,\N,2019-07-06 13:55:53
KEN,Public Utilities,Electric Utilities: Central,1080,\N,\N,3.05,\N,10.13,-0.53,-0.38,-1.15,-0.24,\N,\N,\N,2019-07-06 13:56:06
KDP,Consumer Non-Durables,Beverages (Production/Distribution),41600,\N,\N,4.63,\N,0.88,1.3,0.11,0.19,0.16,\N,\N,\N,2019-07-06 13:56:21
KEG,Energy,Oilfield Services/Equipment,39.57,\N,\N,0.12,\N,-1.23,-0.84,-1.18,-1.14,-1.15,\N,\N,\N,2019-07-06 13:56:35
KEY,Finance,Major Banks,17170,\N,\N,2.95,\N,0.38,0.44,0.45,0.45,0.38,\N,\N,\N,2019-07-06 13:56:48
KEYS,Capital Goods,Industrial Machinery/Components,16040,\N,\N,4.13,\N,0.34,0.63,-0.61,0.6,0.8,\N,\N,\N,2019-07-06 13:57:02
KRC,Consumer Services,Real Estate Investment Trusts,7550,\N,\N,10.04,\N,0.36,0.27,0.33,1.58,0.36,\N,\N,\N,2019-07-06 13:57:15
KRP,Energy,Oil & Gas Production,751.03,\N,\N,9.57,\N,-3.23,0.08,-0.15,-0.1,-0.21,\N,\N,\N,2019-07-06 13:57:28
KMB,Consumer Durables,Containers/Packaging,47040,\N,\N,2.56,\N,0.26,1.3,1.29,1.18,1.31,\N,\N,\N,2019-07-06 13:57:41
KIM,Consumer Services,Real Estate Investment Trusts,7850,\N,\N,6.74,\N,0.3,0.36,0.19,0.17,0.24,\N,\N,\N,2019-07-06 13:57:55
KMI,Public Utilities,Natural Gas Distribution,46590,\N,\N,3.38,\N,0.22,-0.08,0.31,0.21,0.24,\N,\N,\N,2019-07-06 13:58:09
KFS,Finance,Property-Casualty Insurers,53.16,\N,\N,1.31,\N,-0.07,-0.21,-0.11,-0.4,-0.2,\N,\N,\N,2019-07-06 13:58:26
KGC,Basic Industries,Precious Metals,4880,\N,\N,1.54,\N,0.08,0,-0.08,-0.02,0.05,\N,\N,\N,2019-07-06 13:58:39
KEX,Consumer Services,Marine Transportation,4540,\N,\N,1.56,\N,0.54,0.48,0.7,-0.41,0.74,\N,\N,\N,2019-07-06 13:58:53
KL,Basic Industries,Precious Metals,8990,\N,\N,8.57,\N,0.25,0.29,0.26,0.5,0.52,\N,\N,\N,2019-07-06 13:59:06
KRG,Consumer Services,Real Estate Investment Trusts,1260,\N,\N,3.71,\N,-0.21,-0.02,0.05,-0.37,0.07,\N,\N,\N,2019-07-06 13:59:20
KKR,Finance,Investment Managers,13030,\N,\N,3.85,\N,0.32,1.24,1.17,-0.74,1.27,\N,\N,\N,2019-07-06 13:59:50
KREF,Consumer Services,Real Estate Investment Trusts,1200,\N,\N,9.55,\N,0.44,0.44,0.37,0.34,0.43,\N,\N,\N,2019-07-06 14:00:04
KNX,Transportation,Trucking Freight/Courier Services,5120,\N,\N,1.1,\N,0.39,0.51,0.6,0.86,0.51,\N,\N,\N,2019-07-06 14:00:19
KNL,Consumer Durables,Office Equipment/Supplies/Services,1060,\N,\N,0.87,\N,0.31,0.27,0.41,0.5,0.37,\N,\N,\N,2019-07-06 14:00:32
KNOP,Consumer Services,Marine Transportation,624.78,\N,\N,2.28,\N,0.94,0.58,0.64,0.27,0.39,\N,\N,\N,2019-07-06 14:00:47
KN,Consumer Non-Durables,Consumer Electronics/Appliances,1540,\N,\N,2.01,\N,0,0.05,-0.18,0.87,-0.03,\N,\N,\N,2019-07-06 14:01:01
KSS,Consumer Services,Department/Specialty Retail Stores,7450,\N,\N,0.39,\N,0.45,1.76,0.98,1.67,0.38,\N,\N,\N,2019-07-06 14:01:15
PHG,Energy,Consumer Electronics/Appliances,38970,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
KTB,Consumer Non-Durables,Apparel,1490,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: ,\N
KOP,Basic Industries,Forest Products,545.52,\N,\N,0.35,\N,0.81,0.03,0.35,-0.13,0.55,\N,\N,\N,2019-07-06 14:01:43
KEP,Public Utilities,Electric Utilities: Central,14260,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
KFY,Technology,Diversified Commercial Services,2180,\N,\N,1.15,\N,0.73,-0.7,0.81,0.8,0.89,\N,\N,\N,2019-07-06 14:01:58
KOS,Energy,Oil & Gas Production,2480,\N,\N,2.27,\N,-0.13,-0.26,-0.31,0.43,-0.13,\N,\N,\N,2019-07-06 14:02:12
KRA,Basic Industries,Major Chemicals,903.48,\N,\N,0.52,\N,0.68,-0.47,1.31,0.55,0.39,\N,\N,\N,2019-07-06 14:02:27
KR,Consumer Services,Food Chains,17630,\N,\N,0.14,\N,2.37,0.62,0.39,0.32,0.95,\N,\N,\N,2019-07-06 14:02:41
KRO,Basic Industries,Major Chemicals,1710,\N,\N,1.06,\N,0.61,0.67,0.28,0.21,0.26,\N,\N,\N,2019-07-06 14:02:56
KT,Public Utilities,Telecommunications Equipment,6040,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
LB,Consumer Services,Clothing/Shoe/Accessory Stores,6620,\N,\N,0.58,\N,0.17,0.36,-0.16,1.94,0.14,\N,\N,\N,2019-07-06 14:03:12
SCX,Capital Goods,Industrial Machinery/Components,45.86,\N,\N,0.21,\N,0.23,0.12,0.08,0.27,0.3,\N,\N,\N,2019-07-06 14:03:26
LLL,Technology,Radio And Television Broadcasting And Communicatio,20190,\N,\N,1.84,\N,-0.01,-0.03,-0.02,0.01,0,\N,\N,\N,2019-07-06 14:03:40
LH,Health Care,Medical Specialities,16690,\N,\N,1.55,\N,1.67,2.27,3.1,1.56,1.86,\N,\N,\N,2019-07-06 14:03:54
LADR,Consumer Services,Real Estate Investment Trusts,1970,\N,\N,5.83,\N,0.53,0.4,0.67,0.23,0.21,\N,\N,\N,2019-07-06 14:04:09
LAIX,Consumer Services,Other Consumer Services,501.35,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
LW,Consumer Non-Durables,Packaged Foods,9150,\N,\N,2.56,\N,1.06,0.68,0.73,0.74,0.95,\N,\N,\N,2019-07-06 14:04:24
LCI,Health Care,Major Pharmaceuticals,223.36,\N,\N,0.34,\N,0.33,-0.3,-7.65,0.32,0.27,\N,\N,\N,2019-07-06 14:04:38
LPI,Energy,Oil & Gas Production,664.72,\N,\N,0.65,\N,0.36,0.14,0.24,0.65,-0.04,\N,\N,\N,2019-07-06 14:05:09
LVS,Consumer Services,Hotels/Resorts,44360,\N,\N,3.46,\N,1.84,0.7,0.73,-0.22,0.75,\N,\N,\N,2019-07-06 14:05:23
LTM,Transportation,Air Freight/Delivery Services,5610,\N,\N,0.6,\N,0.15,-0.19,0.09,0.25,-0.1,\N,\N,\N,2019-07-06 14:05:36
LAZ,Finance,Investment Managers,3740,\N,\N,1.41,\N,1.21,1.13,0.82,0.89,0.8,\N,\N,\N,2019-07-06 14:05:50
LZB,Consumer Durables,Home Furnishings,1410,\N,\N,0.85,\N,0.72,0.39,0.42,0.61,0.03,\N,\N,\N,2019-07-06 14:06:04
LCII,Capital Goods,Auto Parts:O.E.M.,2170,\N,\N,0.93,\N,1.86,1.86,1.33,0.8,1.38,\N,\N,\N,2019-07-06 14:06:18
LEAF,Technology,EDP Services,180.98,\N,\N,1.16,\N,-0.26,-0.25,-0.24,-0.19,-0.4,\N,\N,\N,2019-07-06 14:06:32
LEA,Capital Goods,Auto Parts:O.E.M.,8590,\N,\N,0.41,\N,5.16,4.83,3.8,3.37,3.73,\N,\N,\N,2019-07-06 14:06:47
LEE,Consumer Services,Newspapers/Magazines,131.53,\N,\N,0.24,\N,0.04,0.08,0.07,0.18,-0.05,\N,\N,\N,2019-07-06 14:07:02
LGC,Finance,Business Services,379.13,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
LM,Finance,Investment Managers,3120,\N,\N,1.13,\N,0.86,0.75,0.82,-2.55,0.56,\N,\N,\N,2019-07-06 14:07:17
LEG,Consumer Durables,Home Furnishings,4910,\N,\N,1.16,\N,0.57,0.63,0.67,0.39,0.45,\N,\N,\N,2019-07-06 14:07:30
LDOS,Technology,EDP Services,11410,\N,\N,1.15,\N,0.66,0.94,0.96,1.25,1.29,\N,\N,\N,2019-07-06 14:07:44
LEJU,Finance,Real Estate,173.29,\N,\N,0.38,\N,-0.15,-0.01,0.05,0.01,-0.1,\N,\N,\N,2019-07-06 14:07:57
LC,Miscellaneous,Business Services,1190,\N,\N,1.85,\N,-0.35,-0.7,-0.25,-0.15,-0.25,\N,\N,\N,2019-07-06 14:08:10
LEN,Basic Industries,Homebuilding,15580,\N,\N,0.71,\N,0.94,1.37,2.42,0.74,1.3,\N,\N,\N,2019-07-06 14:08:23
LII,Capital Goods,Industrial Machinery/Components,10620,\N,\N,2.94,\N,0.9,3.35,2.65,1.87,1.73,\N,\N,\N,2019-07-06 14:08:37
LHC,Consumer Services,Movies/Entertainment,256.25,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
LEVI,Consumer Non-Durables,Apparel,8140,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: ,\N
LPL,Capital Goods,Industrial Machinery/Components,5370,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
LBRT,Energy,Oilfield Services/Equipment,1700,\N,\N,0.81,\N,0.34,0.71,0.49,0.27,0.26,\N,\N,\N,2019-07-06 14:09:07
LPT,Consumer Services,Real Estate Investment Trusts,7400,\N,\N,11.08,\N,0.95,0.13,1.01,1.14,0.37,\N,\N,\N,2019-07-06 14:09:20
LSI,Consumer Services,Real Estate Investment Trusts,4480,\N,\N,8.25,\N,0.73,0.84,0.88,1.98,0.74,\N,\N,\N,2019-07-06 14:09:34
LITB,Consumer Services,Catalog/Specialty Distribution,100.84,\N,\N,0.47,\N,-0.12,-0.14,-0.26,-0.36,-0.2,\N,\N,\N,2019-07-06 14:09:47
LNC,Finance,Life Insurance,12550,\N,\N,0.8,\N,1.64,1.7,2.24,1.8,1.22,\N,\N,\N,2019-07-06 14:10:01
LIN,Basic Industries,Major Chemicals,110070,\N,\N,5.83,\N,1.59,1.65,1.58,8.29,0.94,\N,\N,\N,2019-07-06 14:10:30
LNN,Capital Goods,Industrial Machinery/Components,866.14,\N,\N,1.74,\N,0.16,0.96,0.46,0.11,-0.32,\N,\N,\N,2019-07-06 14:10:44
LN,Technology,Computer Software: Programming\, Data Processing,6690,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
LAD,Consumer Durables,Automotive Aftermarket,2700,\N,\N,0.24,\N,2.07,2.44,3.84,2.54,2.42,\N,\N,\N,2019-07-06 14:11:00
LAC,Basic Industries,Precious Metals,334.53,\N,\N,72.01,\N,-0.04,-0.05,-0.08,-0.08,-0.11,\N,\N,\N,2019-07-06 14:11:14
LYV,Consumer Services,Services-Misc. Amusement & Recreation,13930,\N,\N,1.32,\N,-0.24,0.24,0.7,-0.83,-0.31,\N,\N,\N,2019-07-06 14:11:28
LTHM,Basic Industries,Major Chemicals,1000,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,'decimal' codec can't encode character u'u2014' in position 0: invalid decimal Unicode string,\N
RAMP,Technology,EDP Services,3130,\N,\N,11.59,\N,0.06,-0.04,0.27,13.65,-0.67,\N,\N,\N,2019-07-06 14:11:56
LYG,Finance,Commercial Banks,50020,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
LMT,Capital Goods,Military/Government/Technical,101870,\N,\N,1.85,\N,4.02,4.05,5.14,4.39,5.99,\N,\N,\N,2019-07-06 14:12:10
L,Finance,Property-Casualty Insurers,16610,\N,\N,1.19,\N,0.89,0.72,0.88,-0.51,1.27,\N,\N,\N,2019-07-06 14:12:24
LOMA,Capital Goods,Building Materials,1330,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
LPX,Basic Industries,Forest Products,3170,\N,\N,1.21,\N,0.62,1.11,0.86,0.12,0.2,\N,\N,\N,2019-07-06 14:12:38
LOW,Consumer Services,RETAIL: Building Materials,78180,\N,\N,1.14,\N,1.19,1.86,0.78,-1.03,1.31,\N,\N,\N,2019-07-06 14:12:52
LXU,Basic Industries,Major Chemicals,105.3,\N,\N,0.31,\N,-0.49,-1.27,-1.22,-0.75,-0.69,\N,\N,\N,2019-07-06 14:13:05
LKSD,Miscellaneous,Publishing,127.67,\N,\N,0.03,\N,-1.68,-0.32,0.23,-0.12,-0.47,\N,\N,\N,2019-07-06 14:13:19
LTC,Consumer Services,Real Estate Investment Trusts,1820,\N,\N,11.48,\N,0.51,1.73,0.88,0.77,0.51,\N,\N,\N,2019-07-06 14:13:33
LUB,Consumer Services,Restaurants,33.46,\N,\N,0.1,\N,-0.37,-0.49,-0.06,-0.25,0.22,\N,\N,\N,2019-07-06 14:13:48
LL,Consumer Services,RETAIL: Building Materials,303.49,\N,\N,0.31,\N,-0.07,-0.05,0.21,-1.99,-0.17,\N,\N,\N,2019-07-06 14:14:02
LXFR,Basic Industries,Major Chemicals,630.41,\N,\N,1.4,\N,0.33,0.37,0.45,-0.25,-0.14,\N,\N,\N,2019-07-06 14:14:15
LDL,Capital Goods,Auto Parts:O.E.M.,334.31,\N,\N,0.42,\N,0.64,0.6,0.36,0.42,0.22,\N,\N,\N,2019-07-06 14:14:29
WLH,Capital Goods,Homebuilding,675.72,\N,\N,0.33,\N,0.21,0.57,0.68,0.89,0.21,\N,\N,\N,2019-07-06 14:14:43
LYB,Basic Industries,Major Chemicals,32060,\N,\N,0.85,\N,3.11,4.22,2.85,1.83,2.19,\N,\N,\N,2019-07-06 14:14:58
MTB,Finance,Major Banks,22610,\N,\N,4.01,\N,2.23,3.26,3.53,3.76,3.35,\N,\N,\N,2019-07-06 14:15:11
MDC,Capital Goods,Homebuilding,1930,\N,\N,0.65,\N,0.63,1.04,0.86,0.88,0.64,\N,\N,\N,2019-07-06 14:15:26
MHO,Capital Goods,Homebuilding,748.22,\N,\N,0.34,\N,0.6,0.96,1.01,1.15,0.63,\N,\N,\N,2019-07-06 14:15:55
MAC,Consumer Services,Real Estate Investment Trusts,4620,\N,\N,4.62,\N,-0.24,0.05,0.52,0.08,0.05,\N,\N,\N,2019-07-06 14:16:10
CLI,Consumer Services,Real Estate Investment Trusts,2120,\N,\N,4.07,\N,0.45,-0.05,-0.05,0.45,2.66,\N,\N,\N,2019-07-06 14:16:25
MIC,Energy,Oil Refining/Marketing,3410,\N,\N,1.99,\N,0.88,0.45,0.25,-0.01,0.79,\N,\N,\N,2019-07-06 14:16:39
BMA,Finance,Commercial Banks,4430,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
M,Consumer Services,Department/Specialty Retail Stores,6580,\N,\N,0.26,\N,0.45,0.53,0.2,2.38,0.44,\N,\N,\N,2019-07-06 14:16:53
MMP,Energy,Natural Gas Distribution,14370,\N,\N,5.34,\N,0.92,0.94,2.6,1.37,0.91,\N,\N,\N,2019-07-06 14:17:08
MGA,Capital Goods,Auto Parts:O.E.M.,15680,\N,\N,0.38,\N,1.83,1.77,1.62,1.39,3.39,\N,\N,\N,2019-07-06 14:17:22
MX,Technology,Semiconductors,361.07,\N,\N,0.48,\N,0.08,-0.62,0.41,-0.07,-1,\N,\N,\N,2019-07-06 14:17:36
MGY,Energy,Oil & Gas Production,2800,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,'decimal' codec can't encode character u'u2014' in position 0: invalid decimal Unicode string,\N
MNK,Health Care,Major Pharmaceuticals,704.04,\N,\N,0.22,\N,-0.21,0.19,1.34,-44.64,1.83,\N,\N,\N,2019-07-06 14:18:03
MANU,Consumer Services,Services-Misc. Amusement & Recreation,2870,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
MTW,Capital Goods,Construction/Ag Equipment/Trucks,615.91,\N,\N,0.31,\N,-0.28,0.27,0.32,-2.2,-0.75,\N,\N,\N,2019-07-06 14:18:18
MN,Finance,Investment Managers,27.54,\N,\N,0.19,\N,0.07,0.05,0.05,0.03,0.03,\N,\N,\N,2019-07-06 14:18:33
MAN,Technology,Professional Services,5610,\N,\N,0.27,\N,1.45,2.17,2.43,2.54,0.88,\N,\N,\N,2019-07-06 14:18:46
MFC,Finance,Life Insurance,35580,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
MRO,Energy,Oil & Gas Production,11370,\N,\N,2.03,\N,0.42,0.11,0.3,0.47,0.21,\N,\N,\N,2019-07-06 14:19:01
MPC,Energy,Integrated oil Companies,34050,\N,\N,0.34,\N,0.08,2.27,1.62,1.35,-0.01,\N,\N,\N,2019-07-06 14:19:15
MMI,Finance,Real Estate,1180,\N,\N,1.52,\N,0.46,0.56,0.53,0.66,0.4,\N,\N,\N,2019-07-06 14:19:30
MCS,Consumer Services,Movies/Entertainment,1020,\N,\N,1.53,\N,0.35,0.65,0.56,0.3,0.06,\N,\N,\N,2019-07-06 14:19:44
MPX,Capital Goods,Marine Transportation,561.7,\N,\N,1.73,\N,0.22,0.26,0.21,0.14,0.22,\N,\N,\N,2019-07-06 14:19:58
HZO,Consumer Services,Other Specialty Stores,372.27,\N,\N,0.32,\N,0.27,0.75,0.5,0.21,0.23,\N,\N,\N,2019-07-06 14:20:11
MKL,Finance,Property-Casualty Insurers,14910,\N,\N,2,\N,-4.25,19.97,28.5,-53.88,42.76,\N,\N,\N,2019-07-06 14:20:24
VAC,Finance,Real Estate,4160,\N,\N,1.97,\N,1.32,0.39,-1.75,0.91,0.51,\N,\N,\N,2019-07-06 14:20:38
MMC,Finance,Specialty Insurers,50020,\N,\N,3.51,\N,1.34,1.04,0.54,0.3,1.4,\N,\N,\N,2019-07-06 14:20:52
MLM,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fue,14060,\N,\N,3.52,\N,0.16,2.92,2.85,1.5,0.68,\N,\N,\N,2019-07-06 14:21:22
MAS,Basic Industries,Forest Products,11270,\N,\N,1.4,\N,0.47,0.68,0.58,0.64,0.39,\N,\N,\N,2019-07-06 14:21:36
DOOR,Basic Industries,Forest Products,1330,\N,\N,0.61,\N,0.73,1.24,0.89,0.46,0.15,\N,\N,\N,2019-07-06 14:21:49
MTZ,Basic Industries,Water Supply,3640,\N,\N,0.57,\N,0.32,1.01,1.52,0.41,0.57,\N,\N,\N,2019-07-06 14:22:02
MA,Miscellaneous,Business Services,265290,\N,\N,18.22,\N,1.41,1.5,1.82,0.87,1.8,\N,\N,\N,2019-07-06 14:22:15
MTDR,Energy,Oil & Gas Production,2120,\N,\N,2.65,\N,0.55,0.53,0.15,1.19,-0.15,\N,\N,\N,2019-07-06 14:22:29
MTRN,Capital Goods,Industrial Specialties,1340,\N,\N,1.12,\N,0.51,0.54,0.97,-1.03,0.82,\N,\N,\N,2019-07-06 14:22:43
MATX,Consumer Services,Marine Transportation,1580,\N,\N,0.74,\N,0.33,0.76,0.97,0.48,0.29,\N,\N,\N,2019-07-06 14:22:56
MLP,Finance,Real Estate,191.07,\N,\N,17.71,\N,-0.05,-0.03,-0.09,0.2,-0.06,\N,\N,\N,2019-07-06 14:23:09
MAXR,Technology,Radio And Television Broadcasting And Communicatio,430.76,\N,\N,0.28,\N,0.55,-0.33,-7.31,-14.47,-0.99,\N,\N,\N,2019-07-06 14:23:24
MMS,Miscellaneous,Business Services,4660,\N,\N,1.84,\N,0.84,0.91,0.71,0.86,0.96,\N,\N,\N,2019-07-06 14:23:39
